Date,Close,High,Low,Open,Volume,company_name
2020-06-22,9.49698543548584,9.501471764136639,9.244277454137361,9.270944442621131,398468000,NVIDIA
2020-06-23,9.420473098754883,9.612371742797176,9.37810634717525,9.521157354943572,375108000,NVIDIA
2020-06-24,9.206645011901855,9.52664218092727,9.115928776372376,9.446642175649918,449372000,NVIDIA
2020-06-25,9.460350036621094,9.475303514168546,9.153561795087281,9.326519787537718,376072000,NVIDIA
2020-06-26,9.126396179199219,9.470318539731345,9.096490176320897,9.470318539731345,592084000,NVIDIA
2020-06-29,9.171255111694336,9.175741439671034,8.872192248669542,9.141100028606203,342248000,NVIDIA
2020-06-30,9.468076705932617,9.496487268628321,9.237549384484948,9.28490063920938,367892000,NVIDIA
2020-07-01,9.500225067138672,9.54583274604301,9.383590983987299,9.491004278826638,326648000,NVIDIA
2020-07-02,9.5822172164917,9.707075740717215,9.54832305271318,9.60888324924789,364056000,NVIDIA
2020-07-06,9.808506965637207,9.87778978310173,9.6821530024565,9.71131175560506,315892000,NVIDIA
2020-07-07,9.84090518951416,10.03853556670386,9.819970896144344,9.91517249486187,357800000,NVIDIA
2020-07-08,10.184080123901367,10.193052779530584,9.934363074863974,9.962524550287647,365480000,NVIDIA
2020-07-09,10.476163864135742,10.536973136914073,10.201524382747717,10.34781630285554,494548000,NVIDIA
2020-07-10,10.446510314941406,10.62196009212349,10.346324194079184,10.555668142760954,497676000,NVIDIA
2020-07-13,10.020843505859375,10.758531284046768,9.993678354452026,10.56189814095398,457076000,NVIDIA
2020-07-14,10.34458065032959,10.370250363430454,9.754928297983836,10.043524095103844,542676000,NVIDIA
2020-07-15,10.195294380187988,10.400401013956564,10.024330037924763,10.381710360126608,403984000,NVIDIA
2020-07-16,10.1030855178833,10.174860113532711,9.86458284413787,9.983709640008557,344964000,NVIDIA
2020-07-17,10.169626235961914,10.216479320082591,10.056232132346192,10.193551417362823,266284000,NVIDIA
2020-07-20,10.477910995483398,10.498347129699528,10.125016909305023,10.242150107318647,284852000,NVIDIA
2020-07-21,10.296229362487793,10.527006686047095,10.254609852091003,10.480152650906263,277036000,NVIDIA
2020-07-22,10.406134605407715,10.569372667660952,10.259344510092015,10.335107262602644,367292000,NVIDIA
2020-07-23,10.098099708557129,10.514045685791759,9.999907222171016,10.417348641929589,411660000,NVIDIA
2020-07-24,10.162647247314453,10.332365240227878,9.746452182685061,9.84414555570648,473292000,NVIDIA
2020-07-27,10.388938903808594,10.409125002734362,10.185824899038082,10.20028021077765,292132000,NVIDIA
2020-07-28,10.183582305908203,10.349562180268707,10.177352403986625,10.341836835691455,271636000,NVIDIA
2020-07-29,10.432801246643066,10.483392461698255,10.314671733951203,10.35828485037809,284508000,NVIDIA
2020-07-30,10.58083724975586,10.589808954644608,10.26308279264174,10.342583677416213,308880000,NVIDIA
2020-07-31,10.581583976745605,10.732860394600078,10.400401560497146,10.530244569768712,386080000,NVIDIA
2020-08-03,10.975850105285645,11.06407362223194,10.68177171546466,10.698967881097097,412720000,NVIDIA
2020-08-04,11.192670822143555,11.192670822143555,10.871926381611631,11.015476533808767,310336000,NVIDIA
2020-08-05,11.251486778259277,11.33622125177363,11.131363642894144,11.208870934821626,249924000,NVIDIA
2020-08-06,11.300084114074707,11.322513855059716,11.143824123939499,11.314289394869773,244316000,NVIDIA
2020-08-07,11.164506912231445,11.468803316834016,11.003013382674792,11.277153756703587,342516000,NVIDIA
2020-08-10,11.130114555358887,11.372604406323223,10.822578184658562,11.2988362149699,427796000,NVIDIA
2020-08-11,10.816100120544434,11.101954025391928,10.762018906920753,11.03915018871517,354512000,NVIDIA
2020-08-12,11.404504776000977,11.43117080643703,10.924010458670313,10.956409177028553,464412000,NVIDIA
2020-08-13,11.407249450683594,11.68512899412251,11.320272281800051,11.5099273447345,374460000,NVIDIA
2020-08-14,11.527870178222656,11.668180357903616,11.404756164396881,11.493976010538608,366436000,NVIDIA
2020-08-17,12.298454284667969,12.370977076506582,11.780328544228698,11.814221759737043,621300000,NVIDIA
2020-08-18,12.222441673278809,12.456957117119465,12.048487377183541,12.411100362833903,503448000,NVIDIA
2020-08-19,12.100574493408203,12.27652240278212,12.06020039337583,12.258080828127605,622624000,NVIDIA
2020-08-20,12.103067398071289,12.336336512012126,11.841636804823311,11.937586621194678,921388000,NVIDIA
2020-08-21,12.64387321472168,12.768731759096145,12.157147924649754,12.1636278600698,999868000,NVIDIA
2020-08-24,12.68050765991211,12.872157255268558,12.46842193112684,12.843496661926606,490564000,NVIDIA
2020-08-25,12.710162162780762,12.721376555414547,12.53446240596189,12.591284467112178,289076000,NVIDIA
2020-08-26,12.733091354370117,12.828292963210076,12.638138827521349,12.759259223864719,321244000,NVIDIA
2020-08-27,12.588791847229004,12.809849224986312,12.527234380796642,12.741562743149961,317604000,NVIDIA
2020-08-28,13.106670379638672,13.106919461625502,12.602999032124476,12.635397753609917,537160000,NVIDIA
2020-08-31,13.332712173461914,13.532585255142017,12.997014305198189,13.141560764027844,500840000,NVIDIA
2020-09-01,13.781939506530762,13.954200805159887,13.39852566947182,13.441902677517321,511316000,NVIDIA
2020-09-02,14.305954933166504,14.685130264116182,13.860716036300449,14.66219455059258,874012000,NVIDIA
2020-09-03,12.978715896606445,13.845259427112964,12.842352156368257,13.789667093269303,945128000,NVIDIA
2020-09-04,12.586827278137207,13.137765599316985,11.671670624233515,12.747620723797114,1463684000,NVIDIA
2020-09-08,11.879331588745117,12.514531383182888,11.671171786180402,11.701335890422488,795728000,NVIDIA
2020-09-09,12.679065704345703,12.77304906619269,12.197180823219755,12.364955407822613,736200000,NVIDIA
2020-09-10,12.276957511901855,13.028328112208992,12.132615980737755,12.952542674531735,698684000,NVIDIA
2020-09-11,12.130120277404785,12.616740982101408,11.86212964278712,12.45021314899281,636928000,NVIDIA
2020-09-14,12.835868835449219,13.277367470750779,12.595550748414416,13.044029569223387,1201744000,NVIDIA
2020-09-15,12.95428466796875,13.261164645739267,12.791496079857982,13.242467447288245,727556000,NVIDIA
2020-09-16,12.479130744934082,13.05574640596331,12.478383275433409,12.920629406478938,556384000,NVIDIA
2020-09-17,12.428276062011719,12.554169524414354,12.000737744051028,12.097962040389652,792512000,NVIDIA
2020-09-18,12.154802322387695,12.596799370290807,11.95486941343896,12.558159184804742,698460000,NVIDIA
2020-09-21,12.481874465942383,12.487109605844456,11.87085613457434,11.891298381138371,721044000,NVIDIA
2020-09-22,12.602033615112305,12.612254738465648,12.121147259352899,12.539461092372882,646452000,NVIDIA
2020-09-23,12.089485168457031,12.6910307443755,12.045111536928447,12.539958219041049,647012000,NVIDIA
2020-09-24,12.313101768493652,12.53397616281238,11.980046081436551,12.038131881854135,731240000,NVIDIA
2020-09-25,12.83736515045166,12.847087959578504,12.211140734951657,12.412320338901553,588016000,NVIDIA
2020-09-28,12.998159408569336,13.01486240327881,12.713965047890767,13.003394547824383,573808000,NVIDIA
2020-09-29,13.188372611999512,13.404759354832757,12.896699704167961,12.900937267183263,621460000,NVIDIA
2020-09-30,13.49226188659668,13.584001893152902,13.113086533331865,13.12031587674623,689184000,NVIDIA
2020-10-01,13.57602310180664,13.723853748750024,13.422707207604832,13.71911787299639,525004000,NVIDIA
2020-10-02,13.025335311889648,13.481292734087239,13.014116610661258,13.187625612545077,552496000,NVIDIA
2020-10-05,13.603941917419434,13.605686963759824,13.185378050248005,13.198590951530505,479820000,NVIDIA
2020-10-06,13.697677612304688,14.102031996713979,13.626379860992786,13.790913499012188,784420000,NVIDIA
2020-10-07,13.924534797668457,14.079346579055626,13.824318723499319,13.960184149288075,418084000,NVIDIA
2020-10-08,13.799639701843262,14.044695605058116,13.71911839919429,14.035221951229353,378900000,NVIDIA
2020-10-09,13.723855018615723,13.785181762362626,13.622143994073076,13.728093532709506,346892000,NVIDIA
2020-10-12,14.185796737670898,14.306455077205118,13.87318324566752,13.949965306655184,434744000,NVIDIA
2020-10-13,14.207983016967773,14.30794994381382,13.979131789688022,14.256096855408117,344604000,NVIDIA
2020-10-14,14.055414199829102,14.302214183940544,13.920546351451373,14.250111943939704,276100000,NVIDIA
2020-10-15,13.93051815032959,13.96616655043912,13.728839271462054,13.771717965175402,267224000,NVIDIA
2020-10-16,13.772464752197266,14.08158903104708,13.753518397819985,13.997078381323348,242392000,NVIDIA
2020-10-19,13.459603309631348,13.943979743092198,13.368859935970532,13.863707599950652,298068000,NVIDIA
2020-10-20,13.60693645477295,13.760750671359045,13.468827658433291,13.545111399910018,229212000,NVIDIA
2020-10-21,13.486525535583496,13.752521970186317,13.4394092809451,13.58649244824044,219596000,NVIDIA
2020-10-22,13.323237419128418,13.57327830518339,13.19435219779139,13.484280943446599,290480000,NVIDIA
2020-10-23,13.551841735839844,13.554833516013254,13.253686971984807,13.411987899971415,233484000,NVIDIA
2020-10-26,13.104109764099121,13.654051430433597,13.001650331854846,13.389052563430711,336896000,NVIDIA
2020-10-27,13.35888957977295,13.404011636824983,13.154218903647598,13.268395358161618,250520000,NVIDIA
2020-10-28,12.591313362121582,13.22252474700027,12.573364583775852,13.160699697842029,376520000,NVIDIA
2020-10-29,12.987191200256348,13.155464081835667,12.713965423009178,12.802215323474739,320080000,NVIDIA
2020-10-30,12.498578071594238,12.899939767951652,12.265239173332821,12.813685009116076,416820000,NVIDIA
2020-11-02,12.545195579528809,12.800471655594036,12.359970526300085,12.621977632470886,299652000,NVIDIA
2020-11-03,12.982704162597656,13.067962287272977,12.567132024081747,12.672583237882426,272900000,NVIDIA
2020-11-04,13.755266189575195,13.788423029587209,13.299308762023998,13.351411009215479,410228000,NVIDIA
2020-11-05,14.11998176574707,14.298475788547558,13.951459709824155,14.122475232956015,319028000,NVIDIA
2020-11-06,14.52084732055664,14.547521335695338,13.85573247910042,14.069874922786369,383348000,NVIDIA
2020-11-09,13.592226028442383,14.649978109443136,13.572283047610568,14.511371016686546,582976000,NVIDIA
2020-11-10,12.733909606933594,13.568044688977848,12.592559889097497,13.568044688977848,644068000,NVIDIA
2020-11-11,13.38007926940918,13.397031423080273,12.911656438621717,13.016858503014449,404744000,NVIDIA
2020-11-12,13.418717384338379,13.72709323578539,13.278365251599475,13.440904674607381,365812000,NVIDIA
2020-11-13,13.259421348571777,13.630120626093305,13.022343199362835,13.588737817734762,346312000,NVIDIA
2020-11-16,13.47705364227295,13.610923915350146,13.118818879868384,13.135271768563559,413776000,NVIDIA
2020-11-17,13.384317398071289,13.557825446558487,13.266152532392505,13.51419927789851,312028000,NVIDIA
2020-11-18,13.390799522399902,13.56729935460424,13.147738756049474,13.427196348216757,510924000,NVIDIA
2020-11-19,13.402266502380371,13.449382762328161,13.062978077884406,13.175409484985977,565936000,NVIDIA
2020-11-20,13.050763130187988,13.456363339721271,13.0280765719086,13.415978108733224,341088000,NVIDIA
2020-11-23,13.102863311767578,13.344677297528287,12.978714907011033,13.134024991203972,361356000,NVIDIA
2020-11-24,12.921130180358887,13.124802329386482,12.848585689197987,13.105357659327662,346500000,NVIDIA
2020-11-25,13.197345733642578,13.231997507949355,12.9832033221443,12.995667804438579,259916000,NVIDIA
2020-11-27,13.223770141601562,13.369607527553674,13.133276881046438,13.337199113899981,167276000,NVIDIA
2020-11-30,13.363626480102539,13.374596025035745,12.935589796619118,13.227512828928731,286952000,NVIDIA
2020-12-01,13.35215950012207,13.490517461423746,13.190865822890272,13.454120635161466,296948000,NVIDIA
2020-12-02,13.506219863891602,13.634854985277745,13.196846434319786,13.312767917853021,283360000,NVIDIA
2020-12-03,13.362089157104492,13.625420804314638,13.295259324636564,13.553104103146353,199520000,NVIDIA
2020-12-04,13.523927688598633,13.525673250859978,13.3548564281311,13.414454775159873,202244000,NVIDIA
2020-12-07,13.572304725646973,13.69648983405881,13.465825422171783,13.566818808434828,223244000,NVIDIA
2020-12-08,13.316204071044922,13.564324079450317,13.24787696533459,13.55060881228248,271920000,NVIDIA
2020-12-09,12.898015022277832,13.380041314737568,12.835673244302757,13.266829003608608,401300000,NVIDIA
2020-12-10,12.939408302307129,13.035664390192704,12.816968785368205,12.836420148030617,207764000,NVIDIA
2020-12-11,12.980306625366211,12.987039643928412,12.790537857492394,12.934422597343064,209264000,NVIDIA
2020-12-14,13.275056838989258,13.354854229588417,13.04439247706169,13.054865848905582,270156000,NVIDIA
2020-12-15,13.326676368713379,13.42991375807541,13.15336631713296,13.405725119886776,193016000,NVIDIA
2020-12-16,13.208974838256836,13.403231630658988,13.179050103055882,13.388518493162861,223116000,NVIDIA
2020-12-17,13.307476043701172,13.345629180517433,13.145137814008448,13.332910834072,231384000,NVIDIA
2020-12-18,13.238402366638184,13.37106510000088,13.037412522907099,13.345130895930414,342064000,NVIDIA
2020-12-21,13.298497200012207,13.336151874167443,12.934670706610708,13.041649401424214,302332000,NVIDIA
2020-12-22,13.244634628295898,13.30348527958145,13.020952497638698,13.285531198303147,185580000,NVIDIA
2020-12-23,12.976314544677734,13.241391684570718,12.972075730444699,13.222439733052598,179144000,NVIDIA
2020-12-24,12.960854530334473,13.099253345742927,12.905994415663905,13.004244352090097,97884000,NVIDIA
2020-12-28,12.867341995239258,13.029430990941572,12.730938921940044,13.029430990941572,212564000,NVIDIA
2020-12-29,12.910484313964844,13.039407647160443,12.809740159389712,12.892281000253158,170372000,NVIDIA
2020-12-30,13.112471580505371,13.180299278698694,12.864102327321278,12.95736481779954,225396000,NVIDIA
2020-12-31,13.021949768066406,13.117706449228937,12.882303854956916,13.103243492825937,192424000,NVIDIA
2021-01-04,13.080300331115723,13.617936260311392,12.92968259341095,13.07107406125752,560640000,NVIDIA
2021-01-05,13.370814323425293,13.409465919284756,13.053868764101734,13.066586158890205,322760000,NVIDIA
2021-01-06,12.582565307617188,13.21146898051102,12.554137853647285,13.189025903228465,580424000,NVIDIA
2021-01-07,13.310215950012207,13.343881035545655,12.853874728555242,12.934669031315847,461480000,NVIDIA
2021-01-08,13.243136405944824,13.387021119533218,13.008980936089385,13.328669888077975,292528000,NVIDIA
2021-01-11,13.587014198303223,13.925655105703687,13.328670088680742,13.384777298955957,518344000,NVIDIA
2021-01-12,13.45061206817627,13.719679767998574,13.311216328336773,13.71768402449052,291476000,NVIDIA
2021-01-13,13.497492790222168,13.59050699277782,13.351114804326702,13.455848530051568,210028000,NVIDIA
2021-01-14,13.16683292388916,13.565321473534354,13.147133279160743,13.540634372274425,283120000,NVIDIA
2021-01-15,12.826947212219238,13.291517947371311,12.815975377397475,13.19451414261021,277780000,NVIDIA
2021-01-19,12.992278099060059,13.060853493409299,12.811486347571687,12.983300105581606,226188000,NVIDIA
2021-01-20,13.331914901733398,13.396500705466838,13.023697120340481,13.078557240925374,258572000,NVIDIA
2021-01-21,13.832391738891602,13.963808291907839,13.219447432442006,13.384528121503783,337780000,NVIDIA
2021-01-22,13.677787780761719,13.80671112225432,13.592753681643705,13.70521831943079,246820000,NVIDIA
2021-01-25,13.618684768676758,13.793491153850361,13.202989870995756,13.746859439045993,251112000,NVIDIA
2021-01-26,13.401238441467285,13.610207445100107,13.353608850561153,13.54612010399891,163980000,NVIDIA
2021-01-27,12.88504695892334,13.19924906630372,12.761360337296319,13.19650563265476,371272000,NVIDIA
2021-01-28,13.017960548400879,13.305980213848557,12.927689774292137,12.963349659946056,228316000,NVIDIA
2021-01-29,12.956865310668945,13.300992181743666,12.878813475335058,13.0418993944989,271552000,NVIDIA
2021-02-01,13.203489303588867,13.237153442587466,12.87008505127311,13.02020433804324,217204000,NVIDIA
2021-02-02,13.522428512573242,13.53763915818023,13.251864516446984,13.364828530650929,220440000,NVIDIA
2021-02-03,13.496246337890625,13.896480411551202,13.482281841439514,13.60147852150151,245408000,NVIDIA
2021-02-04,13.629655838012695,13.638882107264617,13.303982516939593,13.496742958469824,201340000,NVIDIA
2021-02-05,13.55659294128418,13.702473421105706,13.51145755602402,13.690254486194505,169152000,NVIDIA
2021-02-08,14.40219783782959,14.437109081351414,13.692498868772935,13.692498868772935,434624000,NVIDIA
